frame_idx,time_s,balisee_id,x_center,y_center,width,height,bbox_area_px,mask_area_sam_px
4437,148.04805,Balisee_5,1179.7,986.75,21.59,20.37,439.74,500
4437,148.04805,Balisee_3,2736.05,1197.04,26.36,20.21,532.85,550
4437,148.04805,Balisee_4,1574.52,1684.76,20.51,23.95,491.33,478
4437,148.04805,Balisee_1,1195.81,1211.2,15.63,19.89,310.87,357
4438,148.08141,Balisee_5,1179.86,986.94,21.34,20.22,431.45,483
4438,148.08141,Balisee_3,2735.65,1196.88,26.29,20.04,526.88,551
4438,148.08141,Balisee_4,1575.2,1684.19,20.79,23.38,486.02,461
4438,148.08141,Balisee_1,1195.93,1211.31,15.87,20.02,317.57,362
4439,148.11478,Balisee_5,1180.05,987.26,21.1,19.7,415.65,461
4439,148.11478,Balisee_3,2735.45,1196.85,26.51,20.08,532.34,556
4439,148.11478,Balisee_4,1575.72,1683.9,20.59,23.16,476.91,456
4439,148.11478,Balisee_1,1196.2,1211.59,16.4,19.7,322.92,352
4440,148.14815,Balisee_5,1180.22,987.23,21.1,19.62,413.94,456
4440,148.14815,Balisee_3,2735.14,1196.82,26.91,19.71,530.33,547
4440,148.14815,Balisee_4,1575.94,1683.19,20.43,22.59,461.52,430
4440,148.14815,Balisee_1,1196.37,1211.77,16.74,19.56,327.42,349
4441,148.18151,Balisee_5,1180.45,987.34,21.13,19.47,411.33,457
4441,148.18151,Balisee_3,2735.09,1196.89,26.87,19.69,529.01,554
4441,148.18151,Balisee_4,1576.48,1682.88,20.41,22.34,456.09,443
4441,148.18151,Balisee_1,1196.69,1211.85,17.38,19.69,342.18,362
4441,148.18151,Balisee_2,1118.14,1638.06,16.01,20.19,323.41,374
4442,148.21488,Balisee_3,2734.81,1196.97,26.86,19.84,532.98,543
4442,148.21488,Balisee_5,1180.6,987.44,21.39,19.47,416.45,461
4442,148.21488,Balisee_1,1196.73,1211.93,17.46,19.43,339.36,360
4442,148.21488,Balisee_4,1576.68,1682.67,20.34,22.33,454.22,449
4443,148.24825,Balisee_3,2734.64,1196.98,26.63,19.69,524.47,537
4443,148.24825,Balisee_5,1180.95,987.67,21.81,19.82,432.25,462
4443,148.24825,Balisee_1,1197.03,1212.02,18.05,19.56,353.19,360
4443,148.24825,Balisee_4,1576.72,1682.42,20.5,22.67,464.72,439
4444,148.28161,Balisee_3,2734.65,1196.91,26.5,19.49,516.59,535
4444,148.28161,Balisee_5,1181.11,987.76,21.89,19.94,436.41,477
4444,148.28161,Balisee_1,1197.31,1212.03,18.63,19.7,366.95,370
4444,148.28161,Balisee_4,1577.11,1681.65,19.87,21.42,425.56,420
4445,148.31498,Balisee_3,2734.46,1196.91,26.68,19.45,518.77,528
4445,148.31498,Balisee_5,1181.34,987.68,21.88,20.19,441.7,482
4445,148.31498,Balisee_1,1202.71,1212.05,18.59,19.87,369.32,357
4445,148.31498,Balisee_4,1577.46,1681.2,19.57,21.78,426.22,425
4446,148.34835,Balisee_5,1181.71,987.84,22.18,20.62,457.38,498
4446,148.34835,Balisee_3,2734.36,1196.9,26.44,19.46,514.4,528
4446,148.34835,Balisee_1,1203.05,1212.29,17.89,20.05,358.63,377
4446,148.34835,Balisee_4,1578.09,1680.88,19.93,22.34,445.32,432
4447,148.38172,Balisee_5,1181.96,987.87,22.28,20.65,460.04,509
4447,148.38172,Balisee_3,2734.23,1197.08,26.4,19.55,515.98,529
4447,148.38172,Balisee_4,1578.26,1680.67,20.12,22.77,458.1,460
4447,148.38172,Balisee_1,1203.23,1212.39,17.54,20.11,352.75,507
4448,148.41508,Balisee_5,1182.08,987.99,22.52,20.96,472.05,516
4448,148.41508,Balisee_3,2733.96,1197.1,26.79,19.65,526.4,540
4448,148.41508,Balisee_4,1578.44,1680.45,19.81,23.32,461.86,443
4448,148.41508,Balisee_1,1203.24,1212.78,17.51,20.3,355.43,378
4449,148.44845,Balisee_5,1182.48,988.06,22.7,21.28,482.97,516
4449,148.44845,Balisee_3,2733.77,1197.48,27.25,19.88,541.66,555
4449,148.44845,Balisee_4,1578.83,1679.43,20.01,23.23,464.78,452
4449,148.44845,Balisee_1,1203.46,1213.22,17.09,19.82,338.65,363
4450,148.48182,Balisee_5,1182.6,988.14,22.47,21.76,488.95,513
4450,148.48182,Balisee_3,2733.71,1197.84,27.37,20.17,551.94,565
4450,148.48182,Balisee_4,1579.03,1679.32,19.65,23.31,458.11,565
4450,148.48182,Balisee_1,1203.69,1213.69,16.63,19.16,318.54,353
4451,148.51518,Balisee_5,1182.71,988.23,22.45,21.8,489.38,511
4451,148.51518,Balisee_3,2733.6,1198.06,27.37,20.19,552.6,565
4451,148.51518,Balisee_4,1579.28,1679.12,18.94,23.41,443.54,435
4451,148.51518,Balisee_1,1204.0,1213.58,16.0,18.6,297.59,339
4452,148.54855,Balisee_5,1182.88,988.1,22.45,21.73,487.84,508
4452,148.54855,Balisee_3,2733.45,1198.08,27.33,20.2,552.1,557
4452,148.54855,Balisee_4,1579.84,1678.81,19.0,23.02,437.2,436
4452,148.54855,Balisee_1,1204.23,1213.78,15.54,18.39,285.72,338
4453,148.58192,Balisee_5,1183.11,987.93,22.38,21.74,486.45,529
4453,148.58192,Balisee_3,2733.36,1198.26,27.31,20.53,560.58,558
4453,148.58192,Balisee_4,1580.08,1678.48,18.75,22.56,423.02,429
4453,148.58192,Balisee_1,1204.33,1214.49,15.34,18.22,279.39,353
4454,148.61528,Balisee_5,1183.34,987.75,22.04,21.4,471.83,525
4454,148.61528,Balisee_3,2733.43,1198.24,27.14,20.48,555.92,555
4454,148.61528,Balisee_4,1580.37,1678.02,18.72,21.74,406.83,421
4454,148.61528,Balisee_1,1204.7,1214.78,14.61,18.02,263.33,341
4455,148.64865,Balisee_5,1183.65,987.72,22.44,22.05,494.69,527
4455,148.64865,Balisee_3,2733.36,1198.26,27.24,20.53,559.27,559
4455,148.64865,Balisee_4,1580.45,1677.2,18.79,20.61,387.25,411
4455,148.64865,Balisee_1,1204.97,1215.02,14.09,18.32,258.07,348
4455,148.64865,Balisee_2,1122.92,1633.12,16.7,19.42,324.34,359
4456,148.68202,Balisee_5,1184.06,987.67,22.61,21.94,496.01,538
4456,148.68202,Balisee_3,2733.32,1198.33,27.14,20.66,560.72,562
4456,148.68202,Balisee_4,1580.51,1676.63,18.72,20.51,383.94,407
4456,148.68202,Balisee_1,1205.27,1215.3,13.7,18.77,257.13,347
4456,148.68202,Balisee_2,1123.35,1632.8,16.27,19.85,322.97,356
4457,148.71538,Balisee_5,1184.43,987.62,22.91,22.16,507.65,537
4457,148.71538,Balisee_3,2733.19,1198.3,27.04,20.59,556.9,559
4457,148.71538,Balisee_4,1580.92,1676.14,18.78,20.93,392.92,398
4457,148.71538,Balisee_1,1205.63,1215.44,14.0,19.01,266.03,356
4457,148.71538,Balisee_2,1123.46,1632.29,16.03,19.55,313.26,348
4458,148.74875,Balisee_5,1184.67,987.44,23.17,22.28,516.2,551
4458,148.74875,Balisee_3,2733.13,1198.38,26.68,20.76,553.83,562
4458,148.74875,Balisee_4,1581.12,1676.06,18.72,21.54,403.35,391
4458,148.74875,Balisee_1,1205.84,1215.49,14.14,19.22,271.67,366
4458,148.74875,Balisee_2,1123.8,1632.15,16.24,19.44,315.69,367
4459,148.78212,Balisee_5,1184.9,987.26,23.3,22.52,524.71,563
4459,148.78212,Balisee_3,2733.14,1198.58,26.52,21.17,561.36,561
4459,148.78212,Balisee_4,1581.27,1675.16,18.84,21.3,401.34,412
4459,148.78212,Balisee_1,1206.16,1215.72,14.01,19.66,275.59,359
4459,148.78212,Balisee_2,1124.54,1631.75,16.52,19.46,321.45,349
4460,148.81548,Balisee_5,1184.87,987.13,23.23,22.61,525.13,570
4460,148.81548,Balisee_3,2733.07,1198.84,26.48,21.69,574.28,565
4460,148.81548,Balisee_4,1581.46,1674.95,18.94,21.62,409.44,396
4460,148.81548,Balisee_1,1206.38,1216.05,14.05,19.82,278.42,371
4460,148.81548,Balisee_2,1124.75,1631.39,16.73,19.22,321.7,348
4461,148.84885,Balisee_5,1185.01,987.24,23.42,22.72,532.11,572
4461,148.84885,Balisee_3,2733.05,1198.88,26.18,21.75,569.46,573
4461,148.84885,Balisee_4,1581.83,1674.81,19.66,21.75,427.48,411
4461,148.84885,Balisee_1,1206.94,1216.49,14.61,20.18,294.77,376
4462,148.88222,Balisee_5,1185.06,987.26,23.47,22.88,537.14,565
4462,148.88222,Balisee_4,1582.15,1674.48,20.31,21.85,443.6,423
4462,148.88222,Balisee_3,2733.01,1198.93,26.4,21.87,577.38,579
4462,148.88222,Balisee_1,1207.51,1216.56,14.89,20.16,300.3,356
4463,148.91558,Balisee_5,1185.17,987.45,23.54,22.47,528.77,571
4463,148.91558,Balisee_4,1582.4,1674.5,20.8,22.4,466.04,443
4463,148.91558,Balisee_3,2732.74,1200.99,26.38,22.02,580.95,593
4463,148.91558,Balisee_1,1208.08,1216.59,14.98,20.17,302.04,350
4463,148.91558,Balisee_2,1125.35,1630.45,17.41,19.41,337.86,352
4464,148.94895,Balisee_5,1185.19,987.72,23.47,22.07,518.05,557
4464,148.94895,Balisee_3,2732.78,1200.99,26.58,22.02,585.33,596
4464,148.94895,Balisee_4,1582.57,1674.48,21.13,22.24,470.02,461
4464,148.94895,Balisee_2,1125.53,1630.36,17.47,19.19,335.38,350
4464,148.94895,Balisee_1,1208.25,1216.81,14.78,19.94,294.63,343
4465,148.98232,Balisee_5,1185.25,987.89,23.3,21.7,505.62,546
4465,148.98232,Balisee_3,2732.85,1200.97,26.7,22.06,588.9,595
4465,148.98232,Balisee_4,1582.7,1673.94,21.4,21.78,465.96,453
4465,148.98232,Balisee_1,1208.55,1217.17,14.72,19.71,290.17,344
4466,149.01568,Balisee_5,1185.4,987.93,23.27,21.61,502.71,538
4466,149.01568,Balisee_3,2732.83,1200.98,26.74,22.05,589.69,598
4466,149.01568,Balisee_4,1582.86,1673.75,21.73,22.38,486.21,477
4467,149.04905,Balisee_5,1185.42,988.08,23.17,21.09,488.57,525
4467,149.04905,Balisee_3,2732.68,1201.0,27.02,22.01,594.8,607
4467,149.04905,Balisee_4,1582.87,1673.48,21.74,22.54,489.97,473
4467,149.04905,Balisee_2,1125.91,1629.52,17.06,18.4,314.0,370
4468,149.08242,Balisee_5,1185.34,988.16,22.78,20.84,474.62,516
4468,149.08242,Balisee_3,2732.53,1200.95,26.94,22.11,595.56,607
4468,149.08242,Balisee_4,1585.37,1673.07,21.27,22.59,480.4,452
4468,149.08242,Balisee_2,1125.87,1629.28,16.82,18.44,310.18,363
4469,149.11578,Balisee_5,1185.4,988.22,22.64,20.83,471.39,522
4469,149.11578,Balisee_3,2732.54,1200.97,27.05,22.06,596.5,609
4469,149.11578,Balisee_4,1585.59,1672.63,20.81,22.04,458.7,446
4469,149.11578,Balisee_2,1126.21,1628.76,16.22,17.86,289.75,358
4470,149.14915,Balisee_5,1185.59,988.19,22.79,20.57,468.8,510
4470,149.14915,Balisee_4,1585.7,1672.22,20.6,21.79,448.78,441
4470,149.14915,Balisee_3,2731.99,1200.92,26.54,22.16,588.27,597
4470,149.14915,Balisee_2,1126.37,1628.14,16.18,17.72,286.71,362
4471,149.18252,Balisee_5,1185.88,988.14,22.79,20.35,463.84,504
4471,149.18252,Balisee_4,1585.8,1672.13,20.41,21.99,448.7,447
4471,149.18252,Balisee_3,2731.92,1201.05,26.46,21.89,579.31,596
4472,149.21588,Balisee_5,1185.94,988.1,22.85,20.34,464.71,507
4472,149.21588,Balisee_4,1585.95,1671.9,20.11,22.31,448.7,463
4472,149.21588,Balisee_3,2731.87,1201.07,26.8,21.85,585.59,597
4473,149.24925,Balisee_5,1186.18,988.07,22.49,20.3,456.54,500
4473,149.24925,Balisee_4,1585.97,1671.44,20.07,22.61,453.82,464
4473,149.24925,Balisee_3,2731.68,1201.13,26.54,21.73,576.73,595
4474,149.28262,Balisee_5,1186.4,988.21,22.43,20.15,451.97,506
4474,149.28262,Balisee_4,1586.06,1671.19,19.91,22.55,448.99,464
4474,149.28262,Balisee_3,2731.58,1201.14,26.67,21.72,579.42,588
4475,149.31598,Balisee_5,1186.51,988.54,22.68,20.55,465.94,516
4475,149.31598,Balisee_4,1586.07,1671.02,19.89,22.34,444.44,470
4475,149.31598,Balisee_3,2731.37,1201.1,26.81,21.81,584.68,588
4476,149.34935,Balisee_5,1186.71,988.87,22.94,20.56,471.56,530
4476,149.34935,Balisee_4,1586.16,1670.75,19.82,22.5,445.96,464
4476,149.34935,Balisee_3,2731.12,1201.16,26.69,21.68,578.64,578
4476,149.34935,Balisee_1,1211.89,1219.35,14.27,19.96,284.84,338
4477,149.38272,Balisee_5,1187.0,988.95,23.17,20.69,479.29,537
4477,149.38272,Balisee_4,1586.52,1670.37,19.76,23.28,460.08,477
4477,149.38272,Balisee_3,2731.05,1201.07,26.93,21.86,588.91,584
4477,149.38272,Balisee_1,1212.28,1219.49,14.48,19.82,286.97,347
4478,149.41608,Balisee_5,1187.35,989.13,23.04,20.81,479.44,538
4478,149.41608,Balisee_4,1587.0,1670.1,19.82,23.49,465.63,492
4478,149.41608,Balisee_3,2730.93,1201.04,26.7,21.92,585.25,585
4478,149.41608,Balisee_1,1212.54,1219.75,14.49,19.86,287.64,360
4479,149.44945,Balisee_5,1187.28,989.36,22.82,21.42,488.76,539
4479,149.44945,Balisee_4,1587.09,1669.8,19.68,23.6,464.36,484
4479,149.44945,Balisee_3,2730.63,1201.01,26.72,21.99,587.4,589
4479,149.44945,Balisee_1,1212.82,1219.9,14.17,19.46,275.86,359
4479,149.44945,Balisee_2,1127.79,1623.76,17.39,18.35,319.19,404
4480,149.48282,Balisee_5,1187.44,989.53,22.61,21.83,493.58,535
4480,149.48282,Balisee_4,1587.27,1669.02,19.08,23.47,447.67,486
4480,149.48282,Balisee_3,2730.31,1200.99,26.88,22.03,592.19,598
4480,149.48282,Balisee_2,1127.87,1623.11,17.37,18.42,319.85,395
4480,149.48282,Balisee_1,1213.04,1219.97,14.04,19.47,273.32,359
4481,149.51618,Balisee_5,1187.53,989.64,22.66,22.09,500.63,550
4481,149.51618,Balisee_4,1587.28,1668.77,18.44,23.36,430.62,492
4481,149.51618,Balisee_3,2730.23,1199.03,26.98,22.06,595.14,586
4481,149.51618,Balisee_2,1127.98,1622.87,17.31,18.77,324.95,386
4481,149.51618,Balisee_1,1213.35,1220.14,14.27,19.37,276.34,356
4482,149.54955,Balisee_5,1187.81,989.89,22.97,22.4,514.58,558
4482,149.54955,Balisee_3,2729.92,1199.0,27.06,22.0,595.51,582
4482,149.54955,Balisee_4,1587.29,1668.01,18.45,22.9,422.58,497
4482,149.54955,Balisee_2,1128.22,1622.61,17.72,19.14,339.2,402
4482,149.54955,Balisee_1,1213.73,1219.99,14.6,19.11,279.14,354
4483,149.58292,Balisee_5,1187.95,990.04,22.96,22.62,519.36,570
4483,149.58292,Balisee_3,2729.44,1198.86,26.96,21.73,585.84,573
4483,149.58292,Balisee_4,1587.21,1667.11,18.16,21.75,394.88,487
4483,149.58292,Balisee_2,1128.35,1622.37,17.74,19.48,345.62,408
4483,149.58292,Balisee_1,1213.8,1220.16,14.66,19.15,280.65,350
4484,149.61628,Balisee_5,1188.33,990.5,23.6,23.17,546.79,589
4484,149.61628,Balisee_3,2729.13,1198.9,26.93,21.81,587.24,573
4484,149.61628,Balisee_4,1587.38,1666.66,17.96,21.7,389.68,484
4484,149.61628,Balisee_2,1128.4,1621.98,17.76,20.24,359.46,404
4484,149.61628,Balisee_1,1213.93,1220.48,14.69,19.5,286.46,348
4485,149.64965,Balisee_5,1188.42,990.74,23.91,23.11,552.58,598
4485,149.64965,Balisee_3,2728.76,1198.99,26.68,21.99,586.68,568
4485,149.64965,Balisee_4,1587.37,1666.56,18.29,22.12,404.44,488
4485,149.64965,Balisee_2,1128.31,1621.82,17.86,20.49,365.98,411
4485,149.64965,Balisee_1,1214.14,1220.79,14.29,19.32,276.05,332
4486,149.68302,Balisee_5,1188.33,990.95,23.82,23.14,551.07,609
4486,149.68302,Balisee_3,2728.37,1199.02,26.59,22.04,586.22,572
4486,149.68302,Balisee_4,1587.48,1665.79,18.51,20.94,387.75,470
4486,149.68302,Balisee_2,1128.46,1621.56,17.8,20.93,372.49,415
4486,149.68302,Balisee_1,1214.28,1221.06,14.08,19.51,274.72,338
4487,149.71638,Balisee_5,1188.41,991.0,24.07,22.74,547.35,605
4487,149.71638,Balisee_3,2727.84,1201.0,26.2,22.01,576.61,567
4487,149.71638,Balisee_4,1587.66,1665.67,18.7,21.47,401.51,474
4487,149.71638,Balisee_1,1214.59,1221.64,14.02,19.89,278.86,347
4488,149.74975,Balisee_5,1188.52,990.84,24.11,22.46,541.51,605
4488,149.74975,Balisee_3,2727.7,1201.08,25.79,21.84,563.33,567
4488,149.74975,Balisee_4,1587.82,1665.26,18.67,21.1,393.93,484
4488,149.74975,Balisee_1,1215.12,1222.09,14.02,20.4,286.17,355
4488,149.74975,Balisee_2,1128.78,1621.29,18.13,21.44,388.73,407
4489,149.78312,Balisee_5,1188.59,990.87,24.18,22.43,542.47,590
4489,149.78312,Balisee_3,2727.37,1201.03,25.35,21.94,556.23,576
4489,149.78312,Balisee_4,1587.72,1664.0,18.92,19.92,376.85,479
4489,149.78312,Balisee_1,1215.57,1222.22,13.81,20.48,282.87,337
4490,149.81648,Balisee_5,1188.57,990.97,24.13,22.23,536.34,593
4490,149.81648,Balisee_3,2727.11,1200.96,25.45,22.08,562.0,571
4490,149.81648,Balisee_4,1587.62,1663.33,19.28,20.03,386.32,495
4490,149.81648,Balisee_1,1215.97,1222.17,13.82,20.35,281.33,327
4491,149.84985,Balisee_5,1188.56,991.17,24.19,22.52,544.84,597
4491,149.84985,Balisee_3,2726.93,1201.11,25.47,21.77,554.43,573
4491,149.84985,Balisee_4,1587.63,1663.05,19.5,20.54,400.6,499
4491,149.84985,Balisee_1,1216.32,1222.14,13.42,20.28,272.08,328
4492,149.88322,Balisee_5,1188.38,991.1,24.04,22.45,539.72,591
4492,149.88322,Balisee_3,2726.52,1201.12,25.76,21.77,560.74,578
4492,149.88322,Balisee_4,1587.76,1663.13,19.83,21.21,420.62,503
4492,149.88322,Balisee_1,1216.6,1222.4,13.38,20.8,278.2,333
4493,149.91658,Balisee_5,1188.5,991.2,24.11,22.52,543.03,593
4493,149.91658,Balisee_3,2726.37,1201.26,25.69,21.49,552.05,585
4493,149.91658,Balisee_4,1587.76,1663.51,20.09,22.5,452.08,513
4494,149.94995,Balisee_5,1188.46,991.21,24.17,22.32,539.4,587
4494,149.94995,Balisee_3,2726.04,1201.28,25.65,21.45,550.26,576
4494,149.94995,Balisee_4,1587.83,1663.15,20.46,22.27,455.64,509
4494,149.94995,Balisee_1,1216.92,1225.01,13.68,21.98,300.67,331
4495,149.98332,Balisee_5,1188.52,991.23,24.3,21.95,533.34,597
4495,149.98332,Balisee_3,2725.96,1201.35,25.53,21.32,544.11,582
4495,149.98332,Balisee_4,1588.1,1663.23,20.56,22.49,462.41,504
4495,149.98332,Balisee_1,1217.01,1225.24,13.56,21.55,292.3,337
4496,150.01668,Balisee_5,1188.64,991.33,24.4,21.56,526.06,601
4496,150.01668,Balisee_3,2725.98,1201.3,25.49,21.41,545.66,580
4496,150.01668,Balisee_4,1588.43,1663.41,20.74,23.05,477.96,511
4496,150.01668,Balisee_1,1217.35,1225.54,13.96,20.99,293.0,342
4496,150.01668,Balisee_2,1131.09,1618.44,17.84,17.96,320.36,380
4497,150.05005,Balisee_5,1188.57,991.45,24.25,21.16,513.21,596
4497,150.05005,Balisee_3,2725.83,1201.41,25.59,21.19,542.34,590
4497,150.05005,Balisee_4,1588.6,1663.2,20.71,22.36,463.1,506
4497,150.05005,Balisee_1,1217.55,1225.82,14.38,20.53,295.25,357
4498,150.08342,Balisee_5,1188.45,991.44,24.12,21.01,506.68,587
4498,150.08342,Balisee_3,2725.77,1201.47,25.59,21.06,538.8,590
4498,150.08342,Balisee_4,1588.85,1662.98,20.45,21.81,446.18,497
4498,150.08342,Balisee_1,1217.87,1225.9,14.83,20.69,306.88,372
4499,150.11678,Balisee_5,1188.52,991.52,24.33,20.83,506.79,577
4499,150.11678,Balisee_3,2725.8,1201.46,25.79,21.08,543.82,595
4499,150.11678,Balisee_1,1218.11,1226.33,14.65,20.34,297.99,374
4499,150.11678,Balisee_4,1588.99,1662.15,20.39,20.84,424.89,494
4500,150.15015,Balisee_5,1188.48,991.68,24.61,20.75,510.64,582
4500,150.15015,Balisee_3,2725.72,1201.53,25.92,20.96,543.42,580
4500,150.15015,Balisee_1,1218.64,1226.68,14.92,20.2,301.28,367
4500,150.15015,Balisee_4,1589.29,1662.2,20.13,21.48,432.39,500
4501,150.18352,Balisee_5,1188.4,991.77,24.53,20.83,511.04,590
4501,150.18352,Balisee_3,2725.79,1201.55,26.26,20.92,549.33,591
4501,150.18352,Balisee_1,1218.86,1226.79,15.23,20.21,307.79,364
4501,150.18352,Balisee_4,1589.5,1661.6,19.95,21.13,421.68,502
4502,150.21688,Balisee_5,1188.18,991.57,24.23,21.11,511.68,585
4502,150.21688,Balisee_3,2725.61,1201.73,26.14,20.59,538.17,586
4502,150.21688,Balisee_1,1218.86,1226.94,15.1,19.88,300.3,330
4502,150.21688,Balisee_4,1589.62,1660.83,19.8,20.83,412.44,505
4503,150.25025,Balisee_5,1188.05,991.58,24.04,21.7,521.66,584
4503,150.25025,Balisee_3,2725.54,1201.85,26.07,20.35,530.6,576
4503,150.25025,Balisee_4,1589.6,1660.38,19.99,20.59,411.48,515
4503,150.25025,Balisee_1,1218.86,1227.7,14.47,20.12,291.03,315
4504,150.28362,Balisee_5,1188.0,991.56,24.02,22.41,538.16,597
4504,150.28362,Balisee_3,2725.55,1201.93,26.41,20.28,535.65,576
4504,150.28362,Balisee_4,1589.47,1659.92,19.88,20.14,400.51,515
4504,150.28362,Balisee_1,1218.72,1228.45,13.94,19.33,269.41,292
4505,150.31698,Balisee_5,1188.01,992.05,24.57,23.16,569.19,622
4505,150.31698,Balisee_3,2725.21,1202.15,26.01,20.01,520.4,574
4505,150.31698,Balisee_4,1589.59,1659.92,20.13,20.39,410.47,534
4505,150.31698,Balisee_1,1218.88,1228.68,14.03,19.22,269.59,293
4506,150.35035,Balisee_5,1188.0,991.93,24.3,23.23,564.45,633
4506,150.35035,Balisee_3,2725.11,1202.32,25.62,19.89,509.59,555
4506,150.35035,Balisee_4,1589.71,1660.01,20.2,20.84,420.99,554
4506,150.35035,Balisee_2,1131.18,1616.63,17.93,17.61,315.81,352
4506,150.35035,Balisee_1,1219.02,1229.04,14.13,18.99,268.4,298
4507,150.38372,Balisee_5,1188.42,992.99,25.04,23.61,591.19,648
4507,150.38372,Balisee_3,2724.82,1202.66,25.45,20.05,510.28,563
4507,150.38372,Balisee_4,1589.72,1659.24,20.27,20.37,412.85,542
4507,150.38372,Balisee_1,1219.01,1229.26,14.1,19.36,272.87,304
4507,150.38372,Balisee_2,1131.11,1616.32,17.99,17.38,312.66,350
4508,150.41708,Balisee_5,1188.75,992.58,25.58,23.79,608.59,671
4508,150.41708,Balisee_3,2724.85,1203.07,25.18,20.36,512.58,564
4508,150.41708,Balisee_4,1589.74,1659.0,20.64,20.09,414.68,556
4509,150.45045,Balisee_5,1189.18,992.96,26.32,23.61,621.3,670
4509,150.45045,Balisee_3,2724.81,1203.41,25.29,20.52,518.98,578
4509,150.45045,Balisee_4,1589.9,1659.0,20.71,20.14,417.14,547
4509,150.45045,Balisee_2,1131.18,1615.75,17.77,17.32,307.65,322
4509,150.45045,Balisee_1,1219.54,1229.22,15.09,19.65,296.45,334
4510,150.48382,Balisee_5,1189.36,993.24,26.98,24.41,658.68,694
4510,150.48382,Balisee_3,2724.21,1203.76,25.32,20.38,515.98,586
4510,150.48382,Balisee_2,1131.17,1615.38,17.85,17.66,315.19,323
4510,150.48382,Balisee_4,1589.77,1658.83,21.08,20.34,428.82,549
4510,150.48382,Balisee_1,1219.59,1229.2,15.18,19.85,301.41,331
4511,150.51718,Balisee_5,1189.16,993.56,26.77,25.38,679.4,711
4511,150.51718,Balisee_3,2723.89,1203.88,25.79,20.51,528.92,593
4511,150.51718,Balisee_4,1589.61,1658.57,21.08,20.28,427.53,540
4511,150.51718,Balisee_1,1219.7,1229.08,15.4,19.72,303.8,332
4511,150.51718,Balisee_2,1131.08,1614.85,18.01,17.85,321.54,329
4512,150.55055,Balisee_3,2723.24,1204.23,26.42,20.51,541.86,587
4512,150.55055,Balisee_5,1189.13,993.96,27.11,25.56,693.15,728
4512,150.55055,Balisee_4,1589.57,1658.42,20.86,20.67,431.11,544
4512,150.55055,Balisee_2,1131.01,1614.49,18.11,18.33,332.03,329
4512,150.55055,Balisee_1,1219.73,1229.14,15.46,19.49,301.28,335
4513,150.58392,Balisee_3,2723.02,1204.41,26.32,20.26,533.39,575
4513,150.58392,Balisee_5,1189.11,993.83,27.31,25.48,696.0,739
4513,150.58392,Balisee_4,1589.58,1658.12,20.87,20.83,434.82,523
4513,150.58392,Balisee_1,1219.79,1229.35,15.59,19.29,300.64,339
4514,150.61728,Balisee_3,2723.01,1204.69,26.28,20.21,531.09,570
4514,150.61728,Balisee_5,1189.07,994.04,27.44,25.04,687.23,737
4514,150.61728,Balisee_4,1589.58,1657.94,20.11,21.2,426.27,516
4514,150.61728,Balisee_1,1219.79,1229.66,15.58,19.14,298.32,334
4514,150.61728,Balisee_2,1130.89,1613.86,18.33,18.49,338.91,345
4515,150.65065,Balisee_3,2722.98,1204.79,26.33,20.21,532.14,564
4515,150.65065,Balisee_5,1189.12,994.0,27.49,24.86,683.41,751
4515,150.65065,Balisee_4,1589.72,1657.6,19.85,21.16,419.98,507
4515,150.65065,Balisee_1,1219.87,1230.01,15.75,18.72,294.76,348
4515,150.65065,Balisee_2,1131.05,1613.69,18.16,18.25,331.48,325
4516,150.68402,Balisee_3,2722.86,1204.99,26.24,20.11,527.63,560
4516,150.68402,Balisee_5,1189.33,993.96,27.59,25.07,691.54,758
4516,150.68402,Balisee_4,1589.76,1657.43,19.76,21.33,421.52,480
4516,150.68402,Balisee_1,1219.85,1230.29,15.69,18.81,295.15,352
4516,150.68402,Balisee_2,1130.98,1613.44,18.23,17.89,326.04,327
4517,150.71738,Balisee_5,1189.7,993.95,27.96,25.22,705.12,764
4517,150.71738,Balisee_3,2722.84,1205.06,26.18,20.21,528.97,563
4517,150.71738,Balisee_1,1219.84,1230.57,15.68,19.13,299.94,354
4517,150.71738,Balisee_4,1589.87,1657.37,19.88,21.43,426.0,483
4517,150.71738,Balisee_2,1130.95,1613.18,18.31,18.0,329.7,322
4518,150.75075,Balisee_5,1189.99,994.14,28.15,24.97,702.73,761
4518,150.75075,Balisee_3,2722.75,1204.97,26.06,20.26,527.9,561
4518,150.75075,Balisee_1,1219.98,1230.95,15.96,19.11,304.96,355
4518,150.75075,Balisee_4,1590.07,1657.22,20.07,21.72,435.89,485
4518,150.75075,Balisee_2,1131.0,1612.84,18.28,17.59,321.47,321
4519,150.78412,Balisee_5,1190.28,994.1,28.42,24.99,710.09,765
4519,150.78412,Balisee_3,2722.48,1204.97,25.69,20.27,520.64,545
4519,150.78412,Balisee_1,1219.97,1231.26,15.94,19.35,308.47,363
4519,150.78412,Balisee_2,1131.01,1612.57,18.15,17.34,314.77,315
4519,150.78412,Balisee_4,1590.36,1654.86,19.9,21.73,432.45,478
4520,150.81748,Balisee_5,1190.32,994.12,28.3,25.0,707.5,754
4520,150.81748,Balisee_3,2722.41,1204.93,25.64,20.22,518.33,546
4520,150.81748,Balisee_4,1590.32,1654.53,20.34,21.06,428.49,485
4520,150.81748,Balisee_1,1220.1,1231.71,16.2,19.58,317.13,372
