frame_idx,time_s,jelly_id,x_center,y_center,width,height,bbox_area_px
7890,263.263,1220,1739.16,1750.67,20.25,18.99,384.52
7890,263.263,1248,2955.21,712.65,13.17,17.19,226.36
7890,263.263,1273,2758.07,709.19,17.97,13.63,245.0
7890,263.263,1252,2108.42,2009.25,15.07,16.83,253.74
7890,263.263,1288,1701.96,1296.2,28.01,20.17,564.92
7896,263.4632,1219,3111.38,1463.15,16.4,20.28,332.67
7896,263.4632,1217,1381.33,1825.59,15.89,21.42,340.19
7896,263.4632,1220,1741.16,1748.65,19.34,18.23,352.5
7896,263.4632,1248,2956.81,714.84,12.55,16.51,207.18
7896,263.4632,1273,2762.0,708.73,17.64,13.23,233.33
7896,263.4632,1252,2108.28,2007.51,14.9,16.48,245.6
7896,263.4632,1288,1704.57,1295.6,28.92,20.79,601.34
7896,263.4632,1314,2036.68,1803.13,22.65,20.04,453.81
7896,263.4632,1246,1906.72,776.27,14.89,12.93,192.56
7902,263.6634,1219,3111.91,1461.21,15.95,19.56,312.06
7902,263.6634,1217,1382.5,1826.33,15.27,20.72,316.44
7902,263.6634,1220,1743.86,1746.74,19.01,18.04,343.01
7902,263.6634,1248,2958.08,717.12,11.91,15.62,185.98
7902,263.6634,1273,2765.43,707.99,17.49,13.05,228.25
7902,263.6634,1252,2108.78,2005.56,15.03,16.29,244.77
7902,263.6634,1288,1707.97,1295.51,27.91,20.01,558.55
7908,263.8636,1219,3112.5,1459.68,15.17,18.41,279.21
7908,263.8636,1217,1383.53,1826.84,14.62,19.93,291.36
7908,263.8636,1220,1746.94,1745.31,19.28,18.44,355.54
7908,263.8636,1248,2960.35,718.08,13.27,17.81,236.39
7908,263.8636,1273,2768.4,707.31,17.4,12.98,225.81
7908,263.8636,1252,2109.17,2003.39,15.72,16.75,263.22
7908,263.8636,1288,1711.16,1294.63,28.04,20.15,565.07
7908,263.8636,1316,3833.83,1203.33,12.34,17.84,220.19
7908,263.8636,1314,2041.89,1805.1,21.89,19.3,422.59
7908,263.8636,1246,1912.41,778.14,15.14,13.2,199.81
7914,264.0638,1219,3113.01,1458.19,14.67,17.53,257.2
7914,264.0638,1217,1384.46,1827.54,14.33,19.57,280.57
7914,264.0638,1220,1749.56,1744.15,19.02,18.18,345.79
7914,264.0638,1248,2961.7,721.89,13.37,18.21,243.39
7914,264.0638,1273,2771.4,706.78,17.22,12.8,220.45
7914,264.0638,1252,2109.29,2002.07,15.8,16.53,261.07
7914,264.0638,1288,1714.6,1294.04,28.41,20.37,578.82
7914,264.0638,1316,3833.73,1202.98,12.55,18.44,231.32
7914,264.0638,1314,2044.27,1806.2,21.42,18.8,402.79
7914,264.0638,1246,1915.68,778.94,15.04,12.98,195.27
7920,264.264,1219,3113.45,1456.31,14.83,17.39,257.91
7920,264.264,1217,1385.33,1828.88,14.8,20.37,301.32
7920,264.264,1220,1753.05,1743.27,19.36,18.34,355.07
7920,264.264,1248,2962.93,724.56,12.17,16.62,202.3
7920,264.264,1273,2774.42,706.22,17.74,13.17,233.65
7920,264.264,1252,2109.44,2000.23,15.93,16.34,260.21
7920,264.264,1288,1717.63,1293.67,28.62,20.53,587.63
7920,264.264,1316,3833.59,1203.73,12.82,19.25,246.77
7926,264.4642,1219,3113.06,1454.18,14.8,17.11,253.18
7926,264.4642,1217,1386.28,1830.19,14.5,20.09,291.35
7926,264.4642,1220,1755.28,1742.25,19.35,18.43,356.78
7926,264.4642,1248,2964.34,727.13,11.72,16.06,188.13
7926,264.4642,1273,2777.61,706.07,17.98,13.32,239.52
7926,264.4642,1252,2109.48,1998.97,16.03,16.14,258.67
7926,264.4642,1288,1720.52,1293.02,27.29,19.52,532.55
7926,264.4642,1316,3833.57,1204.95,12.86,19.34,248.73
7926,264.4642,1314,2048.53,1807.64,20.74,18.04,374.19
7932,264.6644,1219,3111.98,1451.78,15.11,17.31,261.58
7932,264.6644,1217,1387.16,1832.13,14.12,19.47,274.97
7932,264.6644,1220,1758.08,1740.83,19.4,18.7,362.83
7932,264.6644,1248,2965.88,730.25,11.52,15.86,182.8
7932,264.6644,1273,2780.17,706.31,17.89,13.3,237.99
7932,264.6644,1252,2109.71,1997.42,16.92,16.81,284.44
7932,264.6644,1288,1723.66,1292.08,28.52,20.33,579.73
7932,264.6644,1316,3833.63,1206.84,12.74,18.98,241.76
7932,264.6644,1318,2113.89,1997.8,21.31,17.08,363.93
7932,264.6644,1314,2051.39,1809.16,21.08,18.12,381.92
7932,264.6644,1246,1924.32,783.67,15.88,13.76,218.51
7938,264.8646,1219,3110.53,1449.51,15.0,17.05,255.7
7938,264.8646,1217,1387.63,1833.54,14.32,19.67,281.75
7938,264.8646,1220,1760.15,1739.04,19.29,18.85,363.61
7938,264.8646,1248,2966.86,733.09,11.7,16.13,188.69
7938,264.8646,1273,2782.32,706.81,17.55,12.86,225.72
7938,264.8646,1252,2109.49,1995.87,16.78,16.46,276.16
7938,264.8646,1288,1726.09,1291.79,28.92,20.76,600.33
7938,264.8646,1316,3833.26,1208.25,13.47,19.83,267.15
7938,264.8646,1314,2053.82,1810.64,20.78,17.58,365.44
7938,264.8646,1246,1927.05,785.22,14.94,12.82,191.5
7944,265.0648,1219,3110.09,1447.78,14.95,16.76,250.58
7944,265.0648,1217,1387.79,1834.99,14.54,19.94,289.92
7944,265.0648,1220,1762.3,1737.38,18.73,18.49,346.26
7944,265.0648,1248,2967.36,735.86,11.56,15.93,184.18
7944,265.0648,1273,2786.16,706.9,17.41,12.63,220.0
7944,265.0648,1252,2109.18,1994.53,18.16,17.92,325.36
7944,265.0648,1288,1729.2,1292.44,28.81,20.73,597.09
7944,265.0648,1316,3832.88,1209.34,13.99,20.15,281.95
7944,265.0648,1314,2056.12,1811.83,20.92,17.48,365.69
7944,265.0648,1246,1929.94,786.86,15.8,13.7,216.44
7950,265.265,1219,3110.23,1446.27,14.74,16.24,239.38
7950,265.265,1217,1388.07,1836.52,14.9,20.34,303.09
7950,265.265,1220,1764.72,1735.97,18.72,18.65,349.22
7950,265.265,1248,2968.4,738.91,11.48,15.99,183.51
7950,265.265,1273,2788.89,706.93,17.51,12.71,222.46
7950,265.265,1252,2109.22,1993.68,19.28,19.18,369.83
7950,265.265,1288,1732.26,1291.84,28.36,20.3,575.54
7950,265.265,1316,3832.01,1210.13,13.89,19.86,275.84
7950,265.265,1246,1932.65,787.72,16.49,14.58,240.42
7956,265.4652,1219,3109.95,1444.94,15.14,16.43,248.71
7956,265.4652,1217,1388.46,1837.87,14.73,19.81,291.9
7956,265.4652,1220,1767.54,1734.75,19.21,19.34,371.65
7956,265.4652,1248,2969.44,741.64,12.85,18.25,234.51
7956,265.4652,1273,2791.49,707.0,17.81,12.98,231.12
7956,265.4652,1252,2109.3,1990.48,19.22,19.18,368.68
7956,265.4652,1288,1735.91,1291.46,28.89,20.72,598.51
7956,265.4652,1316,3830.75,1211.7,13.77,19.24,264.8
7962,265.6654,1219,3109.29,1443.64,15.29,16.32,249.6
7962,265.6654,1217,1389.16,1839.08,14.97,19.65,294.17
7962,265.6654,1220,1770.36,1733.82,18.95,19.26,364.85
7962,265.6654,1248,2970.32,746.32,12.35,17.52,216.42
7962,265.6654,1273,2794.16,706.82,17.98,13.12,235.94
7962,265.6654,1252,2109.44,1988.75,18.3,18.12,331.68
7962,265.6654,1288,1738.88,1290.98,28.15,20.14,566.99
7962,265.6654,1316,3829.59,1213.31,14.26,19.37,276.19
7962,265.6654,1314,2064.0,1813.54,22.13,18.34,405.79
7968,265.8656,1219,3108.89,1442.7,16.17,17.16,277.4
7968,265.8656,1217,1389.61,1840.99,15.22,19.45,296.0
7968,265.8656,1220,1772.67,1733.07,19.11,19.65,375.38
7968,265.8656,1248,2971.24,749.46,11.83,16.37,193.67
7968,265.8656,1273,2797.09,707.18,18.04,13.18,237.79
7968,265.8656,1252,2109.62,1987.68,17.32,16.85,291.94
7968,265.8656,1288,1741.63,1290.62,28.54,20.47,584.22
7968,265.8656,1316,3829.1,1214.69,15.11,20.05,302.98
7968,265.8656,1323,2113.91,1988.13,19.63,16.49,323.74
7974,266.0658,1219,3107.27,1441.02,15.78,16.08,253.66
7974,266.0658,1217,1393.55,1842.54,15.36,19.32,296.77
7974,266.0658,1220,1774.08,1731.77,19.1,19.66,375.54
7974,266.0658,1248,2971.79,752.32,12.25,16.58,203.12
7974,266.0658,1273,2800.18,707.76,18.15,13.3,241.3
7974,266.0658,1252,2109.7,1986.53,16.74,15.97,267.27
7974,266.0658,1288,1744.96,1289.87,29.27,21.06,616.4
7974,266.0658,1316,3828.51,1215.81,15.87,20.53,325.67
7974,266.0658,1323,2114.15,1987.08,18.75,15.74,294.96
7980,266.266,1219,3106.05,1439.03,16.08,16.05,258.09
7980,266.266,1217,1395.11,1844.19,15.34,19.03,291.97
7980,266.266,1220,1777.97,1730.25,19.2,19.83,380.68
7980,266.266,1248,2972.22,755.45,12.54,16.52,207.12
7980,266.266,1273,2802.81,708.4,18.25,13.37,244.05
7980,266.266,1252,2109.8,1985.14,17.08,16.05,274.08
7980,266.266,1288,1747.87,1289.33,29.02,20.98,609.02
7980,266.266,1316,3827.67,1216.64,16.27,20.34,330.93
7980,266.266,1323,2114.02,1985.46,19.15,16.06,307.56
7986,266.4662,1219,3105.25,1437.18,16.22,15.98,259.22
7986,266.4662,1217,1396.07,1845.17,15.04,18.5,278.18
7986,266.4662,1220,1780.27,1727.46,19.72,20.81,410.3
7986,266.4662,1273,2805.52,708.75,18.13,13.21,239.43
7986,266.4662,1252,2109.74,1983.45,16.87,15.59,263.02
7986,266.4662,1288,1751.0,1289.41,29.09,21.05,612.48
7986,266.4662,1316,3826.72,1217.86,16.78,20.23,339.49
7986,266.4662,1323,2113.78,1983.63,18.68,15.59,291.22
7992,266.6664,1219,3104.93,1435.45,16.27,15.82,257.47
7992,266.6664,1217,1396.79,1846.02,15.45,19.13,295.46
7992,266.6664,1220,1782.47,1725.81,18.77,20.15,378.12
7992,266.6664,1273,2809.31,708.23,18.37,13.22,242.79
7992,266.6664,1252,2109.6,1981.36,17.17,15.71,269.82
7992,266.6664,1288,1753.93,1288.83,30.76,22.46,690.8
7992,266.6664,1316,3825.78,1219.01,17.7,20.52,363.16
7992,266.6664,1248,2972.99,762.3,12.5,15.73,196.68
7998,266.8666,1219,3104.42,1433.84,16.1,15.48,249.25
7998,266.8666,1217,1397.61,1846.85,16.19,20.45,330.99
7998,266.8666,1220,1784.49,1724.27,17.84,19.46,347.16
7998,266.8666,1273,2811.4,707.81,18.11,13.02,235.68
7998,266.8666,1252,2109.53,1979.46,16.79,15.13,253.98
7998,266.8666,1288,1757.4,1288.43,28.89,21.15,610.99
7998,266.8666,1316,3824.87,1219.87,19.06,21.3,406.15
7998,266.8666,1246,1956.03,802.35,14.4,12.68,182.52
7998,266.8666,1323,2113.8,1979.54,18.03,14.94,269.44
8004,267.0668,1219,3103.89,1432.16,16.33,15.5,253.08
8004,267.0668,1217,1398.88,1849.34,15.71,20.19,317.12
8004,267.0668,1220,1786.95,1722.25,17.54,19.41,340.3
8004,267.0668,1273,2813.29,707.89,17.95,12.95,232.43
8004,267.0668,1252,2109.6,1977.47,16.86,14.96,252.25
8004,267.0668,1288,1760.16,1287.4,30.05,22.17,666.25
8004,267.0668,1316,3823.79,1220.54,20.2,21.72,438.82
8004,267.0668,1323,2113.72,1977.5,17.98,14.75,265.3
8010,267.267,1219,3102.57,1430.08,16.4,15.38,252.33
8010,267.267,1217,1400.1,1850.36,15.38,19.88,305.66
8010,267.267,1220,1789.25,1719.79,17.22,19.27,331.79
8010,267.267,1273,2815.65,707.92,17.64,12.71,224.19
8010,267.267,1252,2109.62,1975.21,17.35,15.25,264.67
8010,267.267,1288,1763.93,1286.58,29.57,21.97,649.52
8010,267.267,1316,3822.39,1221.8,21.02,21.66,455.15
8010,267.267,1323,2113.62,1975.2,18.68,15.23,284.46
8010,267.267,1248,2979.63,771.57,13.48,16.65,224.39
8010,267.267,1246,1961.95,805.71,14.32,12.52,179.32
8016,267.4672,1219,3101.31,1428.31,16.49,15.35,253.02
8016,267.4672,1217,1401.14,1850.87,14.87,19.4,288.55
8016,267.4672,1220,1791.75,1717.8,17.04,19.27,328.48
8016,267.4672,1273,2818.7,708.15,17.88,12.85,229.71
8016,267.4672,1252,2109.69,1973.05,17.75,15.47,274.53
8016,267.4672,1288,1766.62,1285.41,28.61,21.25,608.03
8016,267.4672,1316,3820.85,1222.85,22.01,21.86,481.23
8016,267.4672,1323,2113.43,1973.09,19.3,15.62,301.44
8016,267.4672,1248,2980.65,774.32,13.43,16.3,218.87
8016,267.4672,1246,1964.4,806.83,14.99,12.94,193.95
8022,267.6674,1219,3099.88,1426.24,16.44,15.12,248.45
8022,267.6674,1217,1402.01,1851.18,14.47,18.9,273.45
8022,267.6674,1220,1793.89,1715.82,16.78,19.22,322.37
8022,267.6674,1273,2821.32,707.81,17.62,12.71,223.82
8022,267.6674,1252,2109.55,1971.57,18.52,16.14,298.82
8022,267.6674,1288,1770.13,1284.01,29.42,22.07,649.31
8022,267.6674,1316,3818.76,1223.52,23.06,22.47,518.03
8022,267.6674,1323,2113.5,1971.59,20.07,16.22,325.55
8022,267.6674,1248,2981.48,776.27,12.8,15.36,196.59
8022,267.6674,1246,1969.08,808.13,15.4,12.65,194.87
8028,267.8676,1219,3099.14,1424.13,16.41,14.93,245.01
8028,267.8676,1217,1403.28,1851.43,14.23,18.52,263.58
8028,267.8676,1220,1795.91,1713.54,16.81,19.43,326.62
8028,267.8676,1273,2824.52,706.96,17.67,12.78,225.8
8028,267.8676,1252,2109.84,1970.3,20.41,17.92,365.91
8028,267.8676,1288,1772.83,1282.9,29.35,22.07,647.54
8028,267.8676,1316,3817.36,1223.81,23.71,22.8,540.66
8028,267.8676,1323,2113.74,1970.36,21.94,17.9,392.75
8028,267.8676,1248,2981.99,778.52,12.82,15.4,197.48
8034,268.0678,1219,3098.6,1421.78,17.21,15.56,267.84
8034,268.0678,1217,1404.49,1851.91,14.03,18.24,255.9
8034,268.0678,1220,1797.54,1710.78,16.86,19.3,325.52
8034,268.0678,1273,2827.61,705.71,17.78,12.88,229.02
8034,268.0678,1252,2109.95,1966.46,20.78,18.33,380.83
8034,268.0678,1288,1776.57,1282.23,28.47,21.67,616.82
8034,268.0678,1316,3816.41,1224.66,24.16,22.9,553.14
8034,268.0678,1248,2982.7,781.16,12.92,15.73,203.36
8034,268.0678,1246,1973.79,809.42,15.66,13.02,203.86
8040,268.268,1219,3097.93,1419.76,18.11,16.23,293.94
8040,268.268,1217,1405.76,1852.39,13.68,17.62,240.96
8040,268.268,1220,1801.49,1707.81,16.96,19.11,324.02
8040,268.268,1273,2829.9,705.19,17.96,12.92,232.15
8040,268.268,1252,2109.69,1964.12,19.13,16.77,320.92
8040,268.268,1288,1779.35,1280.7,28.47,21.69,617.7
8040,268.268,1316,3815.06,1225.12,24.19,22.6,546.56
8040,268.268,1248,2983.83,783.76,12.66,15.64,197.96
8040,268.268,1246,1976.83,810.41,15.82,13.32,210.62
8046,268.4682,1219,3097.78,1418.66,19.26,17.26,332.32
8046,268.4682,1217,1406.98,1853.45,14.19,18.33,260.05
8046,268.4682,1220,1803.6,1705.99,17.36,19.61,340.47
8046,268.4682,1273,2833.69,705.21,17.72,12.59,223.04
8046,268.4682,1252,2109.79,1962.62,17.58,15.12,265.77
8046,268.4682,1288,1782.66,1278.72,28.14,21.46,603.85
8046,268.4682,1316,3813.53,1226.09,24.04,22.07,530.62
8046,268.4682,1248,2985.31,786.29,12.43,15.54,193.08
8046,268.4682,1246,1979.96,811.48,16.59,14.27,236.88
8046,268.4682,1323,2113.64,1963.19,18.59,14.9,276.97
8052,268.6684,1219,3097.54,1417.67,20.91,18.87,394.57
8052,268.6684,1217,1407.98,1854.39,14.9,19.34,288.04
8052,268.6684,1220,1805.19,1703.13,17.99,20.75,373.32
8052,268.6684,1273,2836.56,705.42,17.61,12.52,220.49
8052,268.6684,1252,2110.01,1960.87,17.18,14.47,248.72
8052,268.6684,1288,1785.67,1277.42,28.99,22.36,648.33
8052,268.6684,1316,3812.31,1227.34,24.41,22.08,538.87
8052,268.6684,1248,2986.84,788.76,13.05,16.67,217.56
8052,268.6684,1246,1983.64,813.52,15.66,13.35,209.06
8052,268.6684,1323,2113.7,1961.03,18.15,14.33,260.02
8058,268.8686,1219,3097.19,1414.27,20.92,18.81,393.37
8058,268.8686,1217,1409.15,1855.67,14.43,18.69,269.74
8058,268.8686,1220,1807.28,1701.4,16.97,19.87,337.31
8058,268.8686,1273,2840.38,705.31,17.88,12.72,227.4
8058,268.8686,1252,2110.08,1959.44,17.69,14.7,260.05
8058,268.8686,1288,1788.73,1276.53,29.23,22.78,665.91
8058,268.8686,1316,3811.44,1228.66,24.51,21.89,536.65
8058,268.8686,1248,2988.34,790.49,14.26,18.79,268.05
8058,268.8686,1246,1986.15,815.2,15.18,13.07,198.49
8058,268.8686,1323,2113.86,1959.44,18.61,14.6,271.72
8064,269.0688,1219,3096.99,1412.46,20.0,17.75,355.02
8064,269.0688,1217,1410.19,1856.52,14.81,19.11,283.02
8064,269.0688,1220,1809.64,1700.08,16.47,19.52,321.44
8064,269.0688,1273,2844.13,705.02,17.74,12.62,223.91
8064,269.0688,1288,1791.63,1275.97,28.82,22.5,648.32
8064,269.0688,1316,3811.25,1229.93,24.58,21.72,533.8
8064,269.0688,1248,2990.05,794.41,13.58,18.18,246.89
8064,269.0688,1323,2113.83,1957.99,18.62,14.46,269.31
8070,269.269,1219,3094.97,1411.18,18.48,16.1,297.38
8070,269.269,1217,1411.28,1857.5,14.57,18.73,272.95
8070,269.269,1220,1811.49,1698.52,16.05,19.17,307.59
8070,269.269,1273,2847.05,704.05,18.24,13.06,238.23
8070,269.269,1288,1794.63,1274.71,28.74,22.58,649.16
8070,269.269,1316,3810.89,1230.23,24.6,21.58,530.92
8070,269.269,1248,2991.43,796.92,12.54,16.87,211.59
8070,269.269,1323,2113.79,1956.64,19.02,14.68,279.26
8070,269.269,1252,2110.03,1956.64,18.05,14.83,267.67
8070,269.269,1246,1992.12,817.32,16.01,13.92,222.91
8076,269.4692,1219,3094.24,1410.13,18.0,15.42,277.68
8076,269.4692,1217,1411.93,1858.74,14.85,19.03,282.7
8076,269.4692,1220,1813.14,1696.91,16.04,19.21,308.21
8076,269.4692,1273,2850.13,703.28,18.34,13.17,241.62
8076,269.4692,1288,1797.91,1273.26,28.27,22.38,632.69
8076,269.4692,1316,3809.92,1230.89,25.1,21.84,548.01
8076,269.4692,1248,2993.2,799.6,11.93,16.14,192.51
8076,269.4692,1323,2113.75,1955.26,19.03,14.57,277.39
8076,269.4692,1252,2109.99,1955.31,18.12,14.71,266.63
8076,269.4692,1246,1995.12,818.34,15.45,13.51,208.74
8082,269.6694,1219,3093.8,1408.33,17.84,15.09,269.2
8082,269.6694,1217,1412.44,1859.77,15.24,19.41,295.81
8082,269.6694,1220,1814.54,1694.58,15.87,19.19,304.4
8082,269.6694,1273,2853.11,702.6,18.06,12.95,233.95
8082,269.6694,1288,1800.86,1271.68,28.55,22.8,650.88
8082,269.6694,1316,3809.17,1231.6,25.27,21.88,552.81
8082,269.6694,1248,2994.38,801.49,11.7,15.68,183.48
8082,269.6694,1323,2113.62,1954.05,19.4,14.75,286.09
8082,269.6694,1252,2109.98,1954.15,18.57,14.96,277.82
8082,269.6694,1246,1997.91,819.28,14.86,13.07,194.27
8088,269.8696,1219,3093.26,1406.23,17.32,14.49,250.86
8088,269.8696,1217,1413.0,1861.46,15.82,20.25,320.42
8088,269.8696,1220,1816.16,1692.33,15.65,19.1,299.04
8088,269.8696,1273,2857.1,702.45,18.14,12.79,232.04
8088,269.8696,1288,1803.31,1270.16,28.92,23.38,676.15
8088,269.8696,1316,3808.68,1233.2,25.67,22.14,568.41
8088,269.8696,1248,2995.48,803.95,12.1,15.85,191.72
8088,269.8696,1252,2109.61,1952.66,18.07,14.46,261.24
8088,269.8696,1246,2000.94,821.0,15.31,13.52,206.93
8094,270.0698,1219,3092.66,1404.32,17.34,14.4,249.75
8094,270.0698,1217,1413.41,1862.86,15.6,19.84,309.61
8094,270.0698,1220,1817.5,1689.8,15.63,19.2,300.14
8094,270.0698,1273,2859.7,702.37,18.21,12.83,233.67
8094,270.0698,1288,1805.34,1268.99,28.08,22.81,640.72
8094,270.0698,1316,3808.25,1234.65,26.19,22.54,590.12
8094,270.0698,1248,2997.3,807.0,12.8,17.02,217.84
8094,270.0698,1252,2109.32,1950.99,18.13,14.49,262.58
8094,270.0698,1246,2003.54,822.79,14.7,12.98,190.72
8100,270.27,1219,3092.48,1402.74,17.33,14.31,247.99
8100,270.27,1217,1414.06,1863.55,15.19,19.16,291.05
8100,270.27,1220,1818.63,1688.11,15.6,19.08,297.51
8100,270.27,1273,2862.54,702.19,18.46,13.03,240.57
8100,270.27,1288,1808.82,1267.57,27.36,22.29,609.92
8100,270.27,1316,3808.03,1235.93,26.94,23.23,625.74
8100,270.27,1248,2999.31,809.29,11.65,15.56,181.25
8100,270.27,1252,2109.14,1949.52,18.37,14.71,270.22
8100,270.27,1246,2006.3,823.86,14.88,13.26,197.34
8106,270.4702,1219,3092.13,1401.55,17.56,14.37,252.27
8106,270.4702,1217,1414.75,1865.0,15.67,19.76,309.74
8106,270.4702,1220,1820.1,1686.41,15.73,19.24,302.68
8106,270.4702,1273,2865.98,701.61,18.49,13.13,242.75
8106,270.4702,1288,1811.61,1266.04,28.32,23.21,657.17
8106,270.4702,1316,3807.14,1236.99,27.07,23.44,634.58
8106,270.4702,1248,3000.83,811.68,11.09,14.78,163.95
8106,270.4702,1252,2109.09,1948.24,18.72,15.06,281.86
8106,270.4702,1246,2008.86,824.66,14.65,13.16,192.75
8112,270.6704,1219,3091.82,1400.79,17.35,14.08,244.24
8112,270.6704,1217,1415.16,1867.01,15.3,19.15,292.93
8112,270.6704,1220,1821.25,1684.95,16.59,20.19,334.95
8112,270.6704,1273,2869.34,701.08,19.16,13.74,263.15
8112,270.6704,1288,1814.29,1264.74,28.72,23.68,680.04
8112,270.6704,1316,3806.76,1238.01,26.79,23.36,625.76
8112,270.6704,1248,3002.76,814.65,11.27,15.16,170.85
8112,270.6704,1252,2109.09,1947.53,19.4,15.74,305.33
8112,270.6704,1246,2011.34,825.37,15.1,13.66,206.26
8118,270.8706,1219,3091.65,1400.1,17.86,14.41,257.42
8118,270.8706,1217,1415.68,1868.82,15.25,19.03,290.22
8118,270.8706,1220,1822.07,1683.58,16.8,20.14,338.23
8118,270.8706,1273,2872.58,700.76,19.57,14.22,278.25
8118,270.8706,1288,1817.21,1264.03,27.1,22.41,607.2
8118,270.8706,1316,3806.49,1239.63,26.78,23.53,630.23
8118,270.8706,1248,3005.25,817.85,11.37,15.22,173.11
8118,270.8706,1252,2109.19,1947.29,19.61,16.01,313.86
8118,270.8706,1246,2013.09,826.85,14.69,13.0,191.02
8124,271.0708,1219,3091.26,1399.26,17.88,14.4,257.57
8124,271.0708,1217,1415.78,1870.82,15.37,19.02,292.27
8124,271.0708,1220,1825.45,1682.59,16.52,19.41,320.7
8124,271.0708,1273,2875.9,700.86,19.16,13.99,268.03
8124,271.0708,1288,1819.48,1263.47,28.35,23.5,666.17
8124,271.0708,1316,3806.28,1241.68,26.83,23.8,638.46
8124,271.0708,1248,3006.89,820.41,11.62,15.59,181.12
8124,271.0708,1252,2108.97,1947.31,19.44,16.01,311.19
8124,271.0708,1246,2017.82,828.76,15.33,13.29,203.7
8124,271.0708,1337,1822.66,1683.17,19.32,19.11,369.25
8130,271.271,1219,3090.98,1398.52,17.84,14.32,255.35
8130,271.271,1217,1415.6,1872.94,15.16,18.64,282.62
8130,271.271,1220,1827.08,1681.71,16.94,19.78,335.19
8130,271.271,1273,2878.71,701.23,18.69,13.42,250.88
8130,271.271,1288,1822.23,1262.55,27.74,23.12,641.37
8130,271.271,1316,3806.68,1244.34,27.03,24.18,653.71
8130,271.271,1248,3008.75,823.16,11.44,15.35,175.5
8130,271.271,1252,2108.79,1947.33,19.32,16.07,310.37
8130,271.271,1246,2020.43,831.5,15.72,13.67,214.91
8136,271.4712,1219,3090.42,1397.67,17.45,13.87,242.07
8136,271.4712,1217,1415.76,1875.25,15.34,18.77,287.92
8136,271.4712,1220,1827.98,1680.81,17.82,20.97,373.79
8136,271.4712,1273,2883.07,701.43,18.24,13.07,238.5
8136,271.4712,1288,1825.04,1261.48,26.7,22.21,593.09
8136,271.4712,1316,3807.02,1246.82,27.15,24.46,664.08
8136,271.4712,1248,3010.82,826.15,11.44,15.44,176.58
8136,271.4712,1252,2108.51,1947.14,19.62,16.58,325.3
8136,271.4712,1246,2022.88,833.38,15.02,13.18,197.94
8142,271.6714,1219,3089.86,1396.62,17.37,13.67,237.3
8142,271.6714,1217,1415.82,1877.08,15.67,19.06,298.54
8142,271.6714,1220,1828.64,1678.24,17.05,20.15,343.62
8142,271.6714,1273,2887.21,701.43,18.19,13.07,237.79
8142,271.6714,1288,1827.68,1260.09,27.99,23.3,652.08
8142,271.6714,1316,3807.6,1248.72,27.41,24.93,683.44
8142,271.6714,1248,3012.72,828.83,11.51,15.58,179.37
8142,271.6714,1252,2108.16,1946.71,20.26,17.53,355.05
8142,271.6714,1246,2025.64,834.86,15.42,13.64,210.38
8148,271.8716,1219,3089.61,1395.94,17.76,13.88,246.64
8148,271.8716,1217,1416.16,1878.52,15.44,18.66,288.07
8148,271.8716,1220,1829.5,1676.46,16.34,19.35,316.11
8148,271.8716,1273,2891.09,701.17,18.71,13.52,253.07
8148,271.8716,1288,1831.02,1259.44,27.1,22.6,612.32
8148,271.8716,1316,3807.41,1250.34,26.78,24.57,657.88
8148,271.8716,1248,3014.86,831.76,11.48,15.58,178.92
8148,271.8716,1252,2107.86,1946.2,20.95,18.64,390.65
8148,271.8716,1246,2027.97,835.87,16.26,14.68,238.65
8154,272.0718,1219,3089.76,1395.27,17.79,13.81,245.55
8154,272.0718,1217,1416.6,1880.31,15.41,18.6,286.65
8154,272.0718,1220,1830.38,1674.74,15.86,18.73,297.05
8154,272.0718,1273,2894.73,700.53,20.16,14.79,298.27
8154,272.0718,1288,1833.23,1258.26,27.09,22.81,617.77
8154,272.0718,1316,3807.25,1251.21,26.69,24.78,661.49
8154,272.0718,1248,3016.9,834.79,11.69,15.91,185.97
8154,272.0718,1252,2107.89,1942.63,20.32,18.46,375.2
8154,272.0718,1246,2030.55,836.29,16.52,15.21,251.18
8160,272.272,1219,3089.75,1394.36,17.86,13.78,246.06
8160,272.272,1217,1417.16,1881.54,15.9,19.17,304.76
8160,272.272,1220,1831.98,1673.29,16.18,19.26,311.53
8160,272.272,1273,2898.04,700.0,21.18,15.84,335.52
8160,272.272,1288,1836.33,1256.3,26.75,22.59,604.48
8160,272.272,1316,3807.23,1252.57,26.92,25.27,680.44
8160,272.272,1248,3018.58,836.9,12.32,16.7,205.75
8160,272.272,1252,2108.13,1941.07,19.59,18.05,353.74
8160,272.272,1246,2033.34,836.74,17.06,16.1,274.67
8166,272.4722,1219,3088.83,1393.03,17.88,13.69,244.84
8166,272.4722,1217,1417.77,1882.58,16.58,20.15,334.06
8166,272.4722,1220,1833.04,1671.44,16.11,19.34,311.51
8166,272.4722,1273,2900.51,699.85,21.14,16.14,341.24
8166,272.4722,1288,1838.34,1255.0,26.21,21.98,576.19
8166,272.4722,1316,3806.94,1254.45,26.58,25.27,671.85
8166,272.4722,1248,3019.61,838.36,13.62,18.45,251.34
8166,272.4722,1252,2108.11,1940.18,18.52,17.22,318.77
8166,272.4722,1246,2035.56,837.35,17.98,17.36,312.17
8172,272.6724,1219,3087.64,1392.09,17.99,13.71,246.58
8172,272.6724,1217,1418.55,1884.69,16.38,19.58,320.87
