jelly_id,frame_idx,x_center,y_center,width,height,marked,nb_pixels,balisee_id
1217,1380,1423.33,1909.88,16.39,19.17,1,314.06,Balisée #1
1220,1380,1847.75,1636.09,15.87,17.84,1,283.17,Balisée #2
1316,1380,3813.15,1287.92,22.46,25.53,0,573.47,
1252,1380,2109.27,1930.97,15.61,12.44,0,194.18,
1344,1380,2179.63,1757.69,19.43,22.26,1,432.5,Balisée #4
1346,1380,2966.81,688.23,13.48,12.04,0,162.3,
1246,1380,2086.87,866.18,15.02,14.52,0,218.11,
1248,1380,3055.95,885.29,12.41,17.15,0,212.79,
1219,1381,3077.94,1380.36,20.13,13.86,0,279.05,
1217,1381,1423.98,1911.16,16.33,19.19,1,313.3,Balisée #1
1220,1381,1848.48,1633.45,15.59,17.23,1,268.66,Balisée #2
1316,1381,3814.25,1289.57,22.6,25.74,0,581.88,
1252,1381,2109.64,1930.24,16.19,12.65,0,204.81,
1344,1381,2181.22,1755.11,19.08,21.61,1,412.32,Balisée #4
1346,1381,2971.06,687.56,14.11,12.32,0,173.8,
1246,1381,2090.16,867.42,14.27,13.84,0,197.42,
1248,1381,3058.33,886.41,13.24,18.7,0,247.62,
1219,1382,3078.22,1380.04,20.15,13.85,0,279.06,
1217,1382,1425.2,1911.53,16.47,19.43,1,320.02,Balisée #1
1220,1382,1849.29,1631.18,15.81,17.36,1,274.4,Balisée #2
1316,1382,3814.9,1291.08,22.07,25.14,0,554.81,
1252,1382,2110.1,1929.7,16.62,12.67,0,210.59,
1344,1382,2182.29,1751.83,19.46,21.98,1,427.73,Balisée #4
1346,1382,2974.66,686.67,14.68,12.34,0,181.23,
1246,1382,2093.54,868.16,14.38,14.03,0,201.78,
1248,1382,3060.68,890.03,12.95,18.45,0,238.89,
1219,1383,3077.64,1380.21,20.14,13.82,0,278.29,
1217,1383,1425.84,1912.84,16.73,19.84,1,331.85,Balisée #1
1220,1383,1850.15,1629.05,15.89,17.29,1,274.76,Balisée #2
1316,1383,3815.35,1292.45,22.2,25.27,0,561.05,
1252,1383,2110.41,1929.25,16.96,12.63,0,214.24,
1344,1383,2183.06,1749.56,19.07,21.24,1,404.98,Balisée #4
1346,1383,2979.21,685.71,15.04,12.49,0,187.79,
1246,1383,2096.37,868.92,14.7,14.48,0,212.9,
1248,1383,3062.82,892.0,11.99,17.11,0,205.19,
1288,1383,1897.35,1217.82,26.57,23.68,1,629.18,Balisée #5
1219,1384,3077.7,1380.43,20.22,13.86,0,280.26,
1217,1384,1426.78,1914.22,16.27,19.31,1,314.32,Balisée #1
1220,1384,1851.32,1627.66,15.88,16.95,1,269.25,Balisée #2
1316,1384,3816.72,1294.54,21.93,24.91,0,546.27,
1252,1384,2113.21,1928.71,16.32,11.89,0,193.99,
1344,1384,2184.57,1747.96,19.32,21.16,1,408.75,Balisée #4
1346,1384,2982.86,684.65,15.09,12.33,0,186.13,
1246,1384,2099.73,870.08,14.0,13.73,0,192.13,
1248,1384,3065.34,894.53,11.3,16.07,0,181.64,
1219,1385,3078.0,1380.38,20.03,13.75,0,275.45,
1217,1385,1427.92,1915.62,16.16,19.2,1,310.27,Balisée #1
1220,1385,1852.63,1626.61,15.62,16.41,1,256.39,Balisée #2
1316,1385,3818.1,1296.6,21.63,24.75,0,535.5,
1252,1385,2114.71,1928.6,16.57,12.0,0,198.91,
1344,1385,2185.71,1746.56,19.18,20.73,1,397.62,Balisée #4
1346,1385,2987.1,683.76,15.5,12.5,0,193.72,
1246,1385,2103.11,871.12,14.35,14.2,0,203.77,
1248,1385,3067.14,897.18,11.29,15.62,0,176.29,
1288,1385,1903.92,1213.38,27.26,24.59,1,670.25,Balisée #5
1219,1386,3078.08,1380.44,20.12,13.83,0,278.36,
1217,1386,1429.0,1916.79,16.24,19.29,1,313.24,Balisée #1
1220,1386,1853.97,1625.19,15.8,16.37,1,258.59,Balisée #2
1316,1386,3819.43,1298.81,22.29,25.71,0,573.09,
1252,1386,2115.89,1928.81,16.62,12.05,0,200.33,
1344,1386,2187.14,1744.84,19.24,20.43,1,393.05,Balisée #4
1346,1386,2991.3,683.16,15.9,12.67,0,201.5,
1246,1386,2106.64,872.42,14.26,14.1,0,201.07,
1248,1386,3068.81,899.87,12.16,16.13,0,196.16,
1219,1387,3077.55,1380.5,20.25,13.9,0,281.62,
1217,1387,1430.18,1917.7,16.07,19.11,1,307.18,Balisée #1
1220,1387,1854.54,1623.17,15.82,16.09,1,254.59,Balisée #2
1316,1387,3820.32,1300.84,22.06,25.45,0,561.48,
1252,1387,2116.6,1929.1,16.58,12.06,0,199.89,
1344,1387,2188.67,1743.16,18.93,19.73,1,373.5,Balisée #4
1346,1387,2995.28,683.01,16.1,12.71,0,204.69,
1246,1387,2109.18,874.15,14.44,13.92,0,201.07,
1288,1387,1909.99,1209.49,27.35,25.05,1,685.1,Balisée #5
1219,1388,3077.18,1380.74,19.99,13.71,0,274.02,
1217,1388,1430.92,1918.79,17.2,20.64,1,355.09,Balisée #1
1220,1388,1854.92,1621.28,15.82,15.77,1,249.45,Balisée #2
1316,1388,3822.11,1302.68,21.78,24.95,0,543.46,
1252,1388,2117.16,1929.22,16.74,12.2,0,204.22,
1344,1388,2189.83,1741.76,19.21,19.59,1,376.25,Balisée #4
1346,1388,2998.71,683.35,16.65,12.82,0,213.49,
1246,1388,2114.35,876.04,15.07,14.34,0,216.15,
1288,1388,1913.95,1208.21,26.77,24.94,1,667.62,Balisée #5
1248,1388,3075.89,905.22,12.42,16.15,0,200.57,
1219,1389,3077.24,1381.45,20.1,13.82,0,277.8,
1217,1389,1431.85,1920.93,17.38,21.02,1,365.42,Balisée #1
1220,1389,1855.58,1619.63,16.14,15.82,1,255.35,Balisée #2
1316,1389,3823.1,1304.56,22.12,25.32,0,560.04,
1252,1389,2118.08,1928.97,16.77,12.26,0,205.57,
1344,1389,2191.24,1740.48,19.49,19.44,1,378.87,Balisée #4
1346,1389,3003.63,683.44,16.56,12.65,0,209.51,
1246,1389,2117.23,878.06,14.99,14.37,0,215.51,
1288,1389,1916.35,1206.78,26.87,25.17,1,676.32,Balisée #5
1248,1389,3077.99,907.88,12.38,16.12,0,199.62,
1219,1390,3077.01,1382.2,20.01,13.77,0,275.44,
1217,1390,1432.46,1922.55,16.28,19.54,1,318.08,Balisée #1
1220,1390,1856.44,1618.03,16.28,15.67,1,255.16,Balisée #2
1316,1390,3824.07,1307.2,22.65,25.87,0,585.79,
1252,1390,2118.71,1928.57,16.89,12.46,0,210.44,
1344,1390,2192.14,1738.9,19.67,19.24,1,378.59,Balisée #4
1346,1390,3007.48,683.13,16.23,12.28,0,199.35,
1246,1390,2119.86,879.66,15.11,14.62,0,220.91,
1288,1390,1919.4,1204.7,26.16,24.64,1,644.49,Balisée #5
1248,1390,3079.75,909.62,13.24,17.7,0,234.45,
1219,1391,3076.66,1382.81,19.89,13.69,0,272.22,
1217,1391,1433.62,1923.67,15.85,18.9,1,299.62,Balisée #1
1220,1391,1856.94,1617.05,16.72,15.8,1,264.19,Balisée #2
1316,1391,3824.42,1309.63,22.46,25.65,0,576.04,
1252,1391,2119.25,1928.52,16.51,12.23,0,201.87,
1344,1391,2192.82,1736.91,19.35,18.5,1,357.92,Balisée #4
1346,1391,3011.0,682.73,17.16,12.94,0,222.12,
1246,1391,2122.6,881.4,14.81,14.45,0,214.02,
1288,1391,1922.39,1202.49,27.05,25.83,1,698.48,Balisée #5
1248,1391,3081.58,913.58,13.67,18.66,0,255.04,
1219,1392,3076.05,1383.17,19.88,13.73,0,272.93,
1217,1392,1434.25,1925.24,15.94,18.91,1,301.45,Balisée #1
1220,1392,1857.31,1616.17,16.64,15.44,1,257.01,Balisée #2
1316,1392,3825.02,1311.94,22.39,25.54,0,571.79,
1252,1392,2119.48,1928.57,16.33,12.13,0,198.07,
1344,1392,2193.21,1735.48,19.88,18.63,1,370.46,Balisée #4
1346,1392,3014.19,682.15,17.47,13.16,0,229.86,
1246,1392,2125.27,882.83,15.15,14.84,0,224.79,
1288,1392,1924.86,1200.68,27.03,26.0,1,702.79,Balisée #5
1248,1392,3083.75,916.47,12.42,17.01,0,211.31,
1219,1393,3075.62,1383.85,20.28,14.12,0,286.37,
1217,1393,1434.98,1926.69,16.23,19.13,1,310.47,Balisée #1
1220,1393,1857.84,1615.3,16.95,15.47,1,262.2,Balisée #2
1316,1393,3825.75,1314.08,22.81,26.02,0,593.48,
1252,1393,2120.41,1928.87,16.36,12.24,0,200.27,
1344,1393,2193.66,1734.25,20.73,19.09,1,395.77,Balisée #4
1346,1393,3018.09,681.65,17.57,13.23,0,232.56,
1246,1393,2128.2,883.96,15.44,15.34,0,236.94,
1288,1393,1927.91,1199.1,25.53,24.64,1,629.15,Balisée #5
1248,1393,3085.8,919.02,11.75,16.09,0,189.07,
1219,1394,3075.43,1384.48,20.18,14.14,0,285.42,
1217,1394,1435.27,1928.38,16.24,18.96,1,307.8,Balisée #1
1220,1394,1858.46,1614.38,17.34,15.6,1,270.49,Balisée #2
1316,1394,3826.72,1316.25,23.06,26.47,0,610.28,
1252,1394,2121.58,1929.58,16.49,12.47,0,205.57,
1344,1394,2194.42,1733.36,21.11,19.18,1,404.89,Balisée #4
1346,1394,3021.64,681.5,17.74,13.27,0,235.33,
1246,1394,2131.19,884.84,16.37,16.52,0,270.39,
1288,1394,1930.67,1197.47,26.38,25.74,1,678.98,Balisée #5
1248,1394,3087.58,921.6,11.64,15.89,0,184.93,
1219,1395,3074.84,1384.94,19.93,14.01,0,279.2,
1217,1395,1435.36,1929.8,15.83,18.2,1,288.25,Balisée #1
1220,1395,1858.43,1613.01,17.3,15.31,1,264.95,Balisée #2
1316,1395,3827.34,1318.63,22.83,26.37,0,602.08,
1252,1395,2122.15,1930.19,16.21,12.34,0,199.91,
1344,1395,2194.85,1732.44,21.76,19.58,1,426.03,Balisée #4
1346,1395,3025.98,681.47,17.58,12.98,0,228.07,
1288,1395,1933.55,1195.18,26.25,25.86,1,678.92,Balisée #5
1248,1395,3089.29,924.48,11.8,16.21,0,191.25,
1219,1396,3074.22,1385.28,20.01,14.07,0,281.65,
1217,1396,1435.73,1931.01,16.16,18.4,1,297.41,Balisée #1
1220,1396,1858.11,1611.81,18.01,15.84,1,285.32,Balisée #2
1316,1396,3827.76,1321.18,22.67,26.46,0,599.83,
1252,1396,2122.47,1930.51,16.08,12.28,0,197.49,
1344,1396,2195.05,1731.04,21.69,19.2,1,416.6,Balisée #4
1346,1396,3029.27,681.3,17.58,12.98,0,228.23,
1288,1396,1935.3,1193.79,25.57,25.26,1,645.99,Balisée #5
1248,1396,3090.59,927.53,11.91,16.3,0,194.03,
1219,1397,3074.2,1385.79,20.33,14.39,0,292.63,
1217,1397,1435.95,1932.14,16.5,18.72,1,308.98,Balisée #1
1220,1397,1858.15,1611.01,19.08,16.8,1,320.63,Balisée #2
1316,1397,3827.91,1323.69,21.69,25.38,0,550.67,
1252,1397,2122.85,1930.31,16.34,12.53,0,204.76,
1344,1397,2194.67,1729.61,21.11,18.37,1,387.76,Balisée #4
1346,1397,3033.15,680.74,17.52,12.88,0,225.7,
1288,1397,1938.46,1191.68,26.01,25.87,1,673.04,Balisée #5
1248,1397,3091.66,929.82,11.61,15.42,0,178.98,
1246,1397,2140.25,891.84,15.35,15.44,0,236.89,
1219,1398,3074.0,1386.33,20.75,14.76,0,306.28,
1217,1398,1436.2,1933.66,16.43,18.54,1,304.55,Balisée #1
1220,1398,1858.15,1610.39,20.19,17.88,1,360.89,Balisée #2
1316,1398,3828.46,1325.55,21.61,25.48,0,550.59,
1252,1398,2123.23,1929.75,17.0,13.2,0,224.51,
1344,1398,2194.56,1728.44,20.97,17.98,1,377.02,Balisée #4
1346,1398,3036.43,680.09,17.7,12.99,0,229.94,
1288,1398,1940.37,1189.64,25.87,25.91,1,670.14,Balisée #5
1248,1398,3092.63,931.98,12.15,15.56,0,189.17,
1246,1398,2142.43,893.11,14.62,14.88,0,217.54,
1219,1399,3073.6,1386.89,20.7,14.71,0,304.47,
1217,1399,1436.53,1934.65,16.45,18.47,1,303.84,Balisée #1
1220,1399,1858.08,1609.75,21.4,19.17,1,410.36,Balisée #2
1316,1399,3829.04,1327.03,21.61,25.82,0,557.81,
1252,1399,2123.57,1929.27,16.81,13.13,0,220.65,
1344,1399,2194.55,1727.24,22.09,18.84,1,416.03,Balisée #4
1346,1399,3039.73,679.19,17.89,13.15,0,235.18,
1288,1399,1942.86,1187.43,25.26,25.39,1,641.13,Balisée #5
1246,1399,2144.93,894.14,14.28,14.69,0,209.74,
1219,1400,3073.43,1387.32,21.01,14.93,0,313.66,
1217,1400,1436.64,1935.86,16.92,18.92,1,320.26,Balisée #1
1220,1400,1857.83,1606.4,20.8,18.73,1,389.45,Balisée #2
1316,1400,3829.46,1328.95,21.07,26.25,0,553.18,
1252,1400,2124.0,1929.3,16.66,13.07,0,217.74,
1344,1400,2194.55,1725.7,22.94,19.46,1,446.44,Balisée #4
1346,1400,3042.59,678.24,17.79,13.07,0,232.57,
1288,1400,1945.09,1185.06,25.49,25.68,1,654.77,Balisée #5
1246,1400,2146.93,895.4,14.06,14.47,0,203.42,
1219,1401,3073.48,1387.8,21.69,15.52,0,336.54,
1217,1401,1436.92,1937.33,16.75,18.6,1,311.56,Balisée #1
1220,1401,1857.75,1604.93,20.14,18.17,1,365.97,Balisée #2
1316,1401,3829.83,1331.05,20.35,26.92,0,547.68,
1252,1401,2124.75,1930.18,16.34,12.81,0,209.37,
1344,1401,2194.21,1724.25,22.46,18.84,1,423.15,Balisée #4
1346,1401,3046.07,677.82,17.77,13.07,0,232.2,
1288,1401,1947.06,1182.72,24.67,24.85,1,613.05,Balisée #5
1246,1401,2148.99,896.86,13.68,14.1,0,192.9,
1248,1401,3101.0,939.65,12.9,16.54,0,213.41,
1219,1402,3073.48,1388.31,22.65,16.38,0,371.15,
1217,1402,1437.15,1938.89,17.21,19.03,1,327.61,Balisée #1
1220,1402,1857.64,1604.37,19.75,17.84,1,352.38,Balisée #2
1316,1402,3830.21,1333.32,19.57,26.64,0,521.32,
1252,1402,2125.46,1930.72,16.08,12.57,0,202.15,
1344,1402,2194.03,1723.34,22.45,18.59,1,417.23,Balisée #4
1346,1402,3049.73,677.41,17.67,13.01,0,229.83,
1288,1402,1949.55,1180.5,26.0,26.43,1,686.94,Balisée #5
1246,1402,2151.98,898.81,13.54,13.98,0,189.34,
1248,1402,3102.65,942.13,12.8,16.52,0,211.47,
1219,1403,3073.33,1388.65,23.29,17.02,0,396.52,
1217,1403,1436.93,1940.04,17.16,18.96,1,325.31,Balisée #1
1220,1403,1857.79,1603.99,19.21,17.27,1,331.78,Balisée #2
1316,1403,3830.76,1335.38,18.48,26.19,0,483.94,
1252,1403,2126.09,1930.95,16.12,12.6,0,203.19,
1344,1403,2194.3,1722.76,23.34,19.2,1,448.06,Balisée #4
1346,1403,3053.47,677.03,18.55,13.69,0,253.96,
1288,1403,1951.98,1178.68,25.21,25.67,1,647.16,Balisée #5
1246,1403,2154.99,900.64,14.26,14.77,0,210.66,
1248,1403,3104.46,944.31,12.14,15.66,0,190.11,
1219,1404,3071.67,1388.8,23.52,17.33,0,407.47,
1217,1404,1437.06,1940.73,17.11,18.81,1,321.83,Balisée #1
1220,1404,1857.79,1603.51,18.31,16.27,1,297.88,Balisée #2
1316,1404,3831.23,1337.89,17.54,26.49,0,464.75,
1252,1404,2126.05,1930.67,16.42,12.88,0,211.48,
1344,1404,2194.54,1722.37,23.75,19.5,1,462.98,Balisée #4
1346,1404,3057.13,676.34,18.56,13.68,0,253.94,
1288,1404,1954.27,1177.13,24.58,25.19,1,619.41,Balisée #5
1246,1404,2156.99,902.25,14.41,14.61,0,210.53,
1248,1404,3106.41,946.31,12.1,15.72,0,190.28,
1219,1405,3072.62,1389.08,24.01,17.92,0,430.2,
1217,1405,1437.07,1941.49,17.0,18.58,1,315.86,Balisée #1
1220,1405,1857.66,1603.09,17.71,15.48,1,274.18,Balisée #2
1316,1405,3831.9,1340.16,16.2,26.87,0,435.22,
1252,1405,2126.26,1930.59,16.59,13.03,0,216.21,
1344,1405,2194.68,1721.7,23.92,19.55,1,467.63,Balisée #4
1346,1405,3061.06,676.28,19.51,14.54,0,283.76,
1288,1405,1957.0,1174.59,25.98,26.86,1,697.82,Balisée #5
1246,1405,2161.6,903.56,15.18,15.02,0,227.89,
1248,1405,3108.53,948.92,12.21,15.93,0,194.44,
1219,1406,3073.19,1389.43,24.53,18.62,0,456.95,
1217,1406,1437.18,1942.22,17.82,19.48,1,347.13,Balisée #1
1220,1406,1857.78,1602.49,17.41,14.9,1,259.41,Balisée #2
1316,1406,3832.41,1342.9,15.19,26.39,0,400.8,
1252,1406,2126.69,1930.97,16.54,12.95,0,214.25,
1344,1406,2194.82,1720.95,23.29,18.77,1,437.23,Balisée #4
1346,1406,3064.9,676.15,19.97,15.11,0,301.79,
1288,1406,1959.89,1172.72,25.11,26.0,1,652.92,Balisée #5
1246,1406,2164.22,904.88,15.21,14.98,0,227.78,
1248,1406,3110.63,951.77,12.15,15.94,0,193.55,
1219,1407,3073.37,1392.69,24.84,19.18,0,476.41,
1217,1407,1437.65,1944.73,18.82,20.55,1,386.7,Balisée #1
1220,1407,1857.91,1601.58,17.58,14.79,1,260.02,Balisée #2
1316,1407,3832.74,1345.69,14.52,25.87,0,375.61,
1252,1407,2127.53,1931.5,16.43,12.87,0,211.39,
1344,1407,2194.2,1719.66,22.94,18.31,1,420.14,Balisée #4
1346,1407,3068.56,676.04,20.22,15.47,0,312.73,
1288,1407,1962.2,1170.43,24.61,25.48,1,627.07,Balisée #5
1246,1407,2166.4,906.21,14.88,14.83,0,220.66,
1248,1407,3113.32,954.38,11.97,15.64,0,187.21,
1219,1408,3073.31,1394.24,24.13,18.83,0,454.45,
1217,1408,1437.65,1946.46,17.94,19.37,1,347.42,Balisée #1
1220,1408,1857.7,1600.95,17.61,14.59,1,256.91,Balisée #2
1316,1408,3832.93,1347.48,14.14,25.61,0,362.06,
1252,1408,2128.06,1932.11,16.6,13.0,0,215.76,
1344,1408,2193.67,1718.58,23.31,18.53,1,432.04,Balisée #4
1346,1408,3071.07,675.84,20.83,15.95,0,332.2,
1288,1408,1964.59,1167.9,24.96,25.87,1,645.84,Balisée #5
1246,1408,2168.9,907.9,15.42,15.59,0,240.41,
1248,1408,3115.01,956.65,12.73,16.56,0,210.84,
1219,1409,3073.31,1395.33,22.64,17.7,0,400.67,
1217,1409,1437.79,1947.84,16.57,17.44,1,288.94,Balisée #1
1220,1409,1857.68,1600.89,17.53,14.28,1,250.3,Balisée #2
1316,1409,3833.21,1349.79,13.58,24.47,0,332.22,
1252,1409,2128.37,1933.07,16.87,13.25,0,223.56,
1344,1409,2193.59,1717.66,24.36,19.38,1,472.03,Balisée #4
1346,1409,3075.31,675.53,21.33,16.61,0,354.31,
1288,1409,1966.89,1166.42,24.68,25.77,1,635.89,Balisée #5
1246,1409,2171.83,909.42,17.07,17.72,0,302.4,
1248,1409,3116.15,961.09,14.34,18.64,0,267.23,
1219,1410,3071.35,1395.91,21.59,16.89,0,364.74,
1217,1410,1437.91,1949.36,17.97,18.79,1,337.5,Balisée #1
1220,1410,1857.71,1600.62,17.92,14.38,1,257.66,Balisée #2
1316,1410,3833.5,1352.54,13.0,22.94,0,298.17,
1252,1410,2128.49,1933.85,16.8,13.2,0,221.9,
1344,1410,2193.45,1716.94,24.26,19.26,1,467.12,Balisée #4
1346,1410,3078.88,675.27,21.65,17.17,0,371.71,
1288,1410,1969.51,1164.34,24.8,25.97,1,644.15,Balisée #5
1246,1410,2175.41,912.16,15.75,16.16,0,254.58,
1248,1410,3117.03,963.44,14.23,18.07,0,257.19,
1219,1411,3070.53,1396.21,21.22,16.64,0,353.19,
1217,1411,1437.68,1950.5,17.67,18.32,1,323.62,Balisée #1
1220,1411,1857.69,1600.32,18.43,14.65,1,270.13,Balisée #2
1252,1411,2128.6,1934.47,16.99,13.39,0,227.45,
1344,1411,2193.32,1717.0,23.79,18.78,1,446.75,Balisée #4
1346,1411,3082.44,675.1,21.72,17.54,0,381.07,
1288,1411,1971.66,1162.31,25.02,26.26,1,656.79,Balisée #5
1246,1411,2177.29,913.64,14.72,15.07,0,221.72,
1248,1411,3121.82,965.92,13.74,16.85,0,231.41,
1219,1412,3070.05,1396.52,21.05,16.59,0,349.24,
1217,1412,1437.61,1951.22,17.46,17.9,1,312.51,Balisée #1
1220,1412,1857.62,1599.74,18.41,14.47,1,266.42,Balisée #2
1252,1412,2128.63,1934.66,16.83,13.31,0,224.03,
1344,1412,2193.22,1717.08,23.53,18.45,1,434.05,Balisée #4
1346,1412,3086.77,673.51,18.7,14.97,0,279.89,
1288,1412,1974.07,1160.06,24.56,25.97,1,637.89,Balisée #5
1246,1412,2179.14,914.93,14.04,14.42,0,202.44,
1248,1412,3124.51,968.23,12.9,15.53,0,200.32,
1219,1413,3069.69,1397.49,21.67,17.3,0,375.03,
1217,1413,1437.73,1952.09,17.38,17.59,1,305.79,Balisée #1
1220,1413,1856.93,1599.22,18.32,14.24,1,260.94,Balisée #2
1252,1413,2128.62,1934.87,16.8,13.33,0,223.81,
1344,1413,2193.16,1717.16,23.79,18.59,1,442.27,Balisée #4
1346,1413,3090.19,672.59,17.75,14.13,0,250.85,
1288,1413,1976.26,1158.08,24.79,26.32,1,652.41,Balisée #5
1246,1413,2181.26,916.87,14.31,14.78,0,211.56,
1248,1413,3126.0,970.5,13.35,16.19,0,216.11,
1219,1414,3069.54,1398.6,21.6,17.44,0,376.76,
1217,1414,1437.94,1953.47,17.08,16.95,1,289.61,Balisée #1
1220,1414,1856.35,1598.2,18.37,14.11,1,259.14,Balisée #2
1252,1414,2128.65,1935.43,16.88,13.43,0,226.7,
1344,1414,2192.75,1716.7,24.76,19.48,1,482.25,Balisée #4
1346,1414,3093.85,672.02,17.33,13.73,0,237.87,
1288,1414,1978.52,1155.58,24.73,26.42,1,653.2,Balisée #5
1246,1414,2184.19,918.88,14.47,15.03,0,217.42,
1248,1414,3127.63,973.06,13.07,16.03,0,209.52,
1219,1415,3069.5,1399.78,21.32,17.37,0,370.24,
1217,1415,1438.05,1955.43,17.84,17.52,1,312.56,Balisée #1
1220,1415,1856.2,1597.49,18.76,14.28,1,267.9,Balisée #2
1252,1415,2128.7,1936.23,17.1,13.67,0,233.76,
1344,1415,2192.39,1715.98,25.15,19.87,1,499.75,Balisée #4
1346,1415,3096.88,671.51,17.3,13.69,0,236.85,
1288,1415,1980.45,1154.01,24.49,26.39,1,646.22,Balisée #5
1246,1415,2187.09,920.18,14.87,15.69,0,233.31,
1248,1415,3129.48,975.69,12.84,15.92,0,204.52,
1219,1416,3069.58,1401.44,21.5,17.69,0,380.36,
1217,1416,1438.29,1957.1,18.14,17.56,1,318.51,Balisée #1
1220,1416,1856.56,1597.39,19.08,14.47,1,276.05,Balisée #2
1252,1416,2128.84,1937.45,17.23,13.85,0,238.56,
1344,1416,2191.86,1715.61,24.52,19.3,1,473.23,Balisée #4
1346,1416,3100.55,671.01,17.38,13.72,0,238.41,
1288,1416,1982.57,1152.15,24.11,26.1,1,629.19,Balisée #5
1246,1416,2189.9,922.45,14.13,15.0,0,211.9,
1248,1416,3131.39,978.83,13.04,16.33,0,212.98,
1219,1417,3069.62,1403.22,21.48,17.85,0,383.39,
1217,1417,1438.31,1958.63,18.15,17.31,1,314.17,Balisée #1
1220,1417,1856.25,1598.14,19.13,14.38,1,275.16,Balisée #2
1252,1417,2129.17,1938.28,17.4,14.05,0,244.39,
1344,1417,2191.26,1716.0,24.63,19.37,1,477.08,Balisée #4
1346,1417,3103.92,670.56,17.21,13.52,0,232.71,
1288,1417,1985.87,1149.63,24.26,26.37,1,639.63,Balisée #5
1246,1417,2192.69,924.56,14.34,15.35,0,220.08,
1248,1417,3133.48,981.13,13.64,17.38,0,237.18,
1219,1418,3069.61,1404.75,21.07,17.63,0,371.63,
1217,1418,1438.11,1959.95,17.74,16.68,1,295.95,Balisée #1
1220,1418,1855.87,1598.51,18.79,13.98,1,262.7,Balisée #2
1252,1418,2129.12,1938.97,17.57,14.27,0,250.78,
1344,1418,2190.96,1717.13,25.69,20.32,1,522.18,Balisée #4
1346,1418,3106.73,670.51,17.34,13.35,0,231.45,
1288,1418,1987.96,1148.14,23.64,25.74,1,608.61,Balisée #5
1246,1418,2194.87,926.33,14.3,15.45,0,220.94,
1248,1418,3135.37,985.47,14.26,18.58,0,265.0,
1219,1419,3069.43,1405.87,21.18,17.93,0,379.79,
1217,1419,1438.01,1960.63,17.71,16.43,1,291.09,Balisée #1
1220,1419,1855.84,1598.76,18.8,13.86,1,260.53,Balisée #2
1252,1419,2129.06,1939.41,17.8,14.6,0,259.93,
1344,1419,2191.38,1717.98,26.49,21.16,1,560.63,Balisée #4
1346,1419,3110.75,669.17,20.46,16.08,0,328.97,
1288,1419,1989.9,1146.06,25.33,27.82,1,704.44,Balisée #5
1246,1419,2197.27,927.8,14.2,15.39,0,218.49,
1248,1419,3137.33,988.13,13.15,17.2,0,226.11,
1219,1420,3069.28,1406.76,21.17,18.16,0,384.51,
1217,1420,1438.19,1961.75,18.53,17.04,1,315.67,Balisée #1
1220,1420,1855.58,1598.35,19.23,14.11,1,271.37,Balisée #2
1252,1420,2129.04,1939.7,18.09,15.02,0,271.57,
1344,1420,2191.5,1717.83,25.53,20.4,1,520.86,Balisée #4
1346,1420,3114.93,668.31,20.4,16.27,0,331.96,
1288,1420,1991.83,1143.95,25.38,28.12,1,713.59,Balisée #5
1248,1420,3138.91,990.59,12.55,16.23,0,203.73,
1219,1421,3069.24,1407.96,21.12,18.34,0,387.5,
1217,1421,1438.14,1963.07,18.69,17.05,1,318.76,Balisée #1
1220,1421,1854.93,1597.77,19.39,14.17,1,274.76,Balisée #2
1252,1421,2129.0,1939.83,18.16,15.23,0,276.59,
1344,1421,2191.15,1717.75,24.93,19.83,1,494.41,Balisée #4
1346,1421,3118.22,667.64,19.74,15.66,0,309.2,
1288,1421,1993.96,1141.77,23.96,26.84,1,643.09,Balisée #5
1248,1421,3140.19,992.87,12.92,16.34,0,211.04,
1246,1421,2202.12,931.35,14.32,15.68,0,224.6,
1219,1422,3069.35,1409.22,21.1,18.52,0,390.77,
1217,1422,1437.96,1964.17,18.65,16.91,1,315.44,Balisée #1
1220,1422,1853.96,1596.78,19.42,14.1,1,273.87,Balisée #2
1252,1422,2128.85,1939.77,17.85,15.11,0,269.64,
1344,1422,2190.61,1717.51,25.11,19.91,1,500.04,Balisée #4
1346,1422,3122.3,667.37,19.33,15.33,0,296.39,
1248,1422,3143.28,996.85,14.9,19.42,0,289.32,
1219,1423,3069.75,1410.26,20.98,18.49,0,387.85,
1217,1423,1438.03,1964.75,18.73,16.86,1,315.81,Balisée #1
1220,1423,1853.6,1596.02,19.84,14.35,1,284.7,Balisée #2
1252,1423,2128.84,1939.89,18.01,15.39,0,277.23,
1344,1423,2190.29,1717.23,25.19,19.94,1,502.25,Balisée #4
1346,1423,3125.63,666.75,18.41,14.51,0,267.15,
1248,1423,3145.72,998.74,14.78,19.74,0,291.62,
1288,1423,1998.03,1136.43,24.74,27.85,1,689.0,Balisée #5
1219,1424,3070.01,1411.78,21.24,18.8,0,399.43,
1217,1424,1438.02,1965.48,19.88,17.93,1,356.34,Balisée #1
1220,1424,1853.79,1596.2,20.27,14.64,1,296.73,Balisée #2
1252,1424,2129.17,1940.2,18.53,16.04,0,297.22,
1344,1424,2190.35,1716.87,25.82,20.47,1,528.45,Balisée #4
1346,1424,3129.63,666.07,17.6,13.79,0,242.69,
1248,1424,3148.29,1000.25,13.42,18.13,0,243.26,
1364,1424,3073.85,1411.6,20.74,18.85,0,390.92,
